# Pathway	GF2_hFMT2A_S44_Abundance-CPM	GF2_mjMb2B_input_S53_Abundance-CPM	GF2_myFMT1_S56_Abundance-CPM	GF3_AMS001_inoc1_S36_Abundance-CPM	HF10_hFMT1_S68_Abundance-CPM	HF9_hFMT2_S42_Abundance-CPM	Healthy_cecalSeekatz26_S2_Abundance-CPM	c21_1835_3_S30_Abundance-CPM	c21_1836_2_S31_Abundance-CPM	c21_1836_3_S110_Abundance-CPM	c21_1837_1_S114_Abundance-CPM	c21_1837_2_S143_Abundance-CPM	c21_1837_3_S138_Abundance-CPM	c21_1839_1_S139_Abundance-CPM	c21_1839_2_S115_Abundance-CPM	c21_1841_1_S137_Abundance-CPM	c21_1901_3_S29_Abundance-CPM	c21_1907_1_S69_Abundance-CPM	cecal_1191_2_S134_Abundance-CPM	cecal_1275_1_S135_Abundance-CPM	cecal_1275_2_S136_Abundance-CPM	cecal_19_1210_1_S77_Abundance-CPM	cecal_19_1210_3_S80_Abundance-CPM	cecal_19_1212_3_S84_Abundance-CPM	cecal_d21_1199_2_S99_Abundance-CPM	cecal_d21_1199_3_S100_Abundance-CPM	cecal_d21_1200_1_S90_Abundance-CPM	cecal_d21_1200_3_S94_Abundance-CPM	cecal_d21_1200_4_S133_Abundance-CPM	cecal_d21_1203_1_S89_Abundance-CPM	cecal_d21_1203_4_S103_Abundance-CPM	cecal_d21_1205_2_S88_Abundance-CPM	cecal_d21_1205_4_S93_Abundance-CPM	cecal_d21_1207_2_S97_Abundance-CPM	cecal_d21_1207_3_S95_Abundance-CPM	cecal_d21_1207_4_S102_Abundance-CPM	cecal_d21_1209_3_S96_Abundance-CPM	cecal_d25_2935_S59_Abundance-CPM	cecal_d25_3739_S45_Abundance-CPM	cecal_d25_5925_S43_Abundance-CPM	cecal_d25_5942_S46_Abundance-CPM	cecal_d28_429_S66_Abundance-CPM	cecal_d28_448_S65_Abundance-CPM	cecal_d28_5505_S67_Abundance-CPM	cecal_d28_5520_S64_Abundance-CPM	cecal_d42_1216_1_S92_Abundance-CPM	cecal_d42_1216_2_S87_Abundance-CPM	cecal_d42_1217_2_S91_Abundance-CPM	cecal_d42_1223_5_S101_Abundance-CPM	cecal_d42_1225_1_S98_Abundance-CPM	cecal_d42_1225_2_S132_Abundance-CPM	cecal_d46_2933_S48_Abundance-CPM	cecal_d46_2949_S47_Abundance-CPM	cecal_d46_2956_S58_Abundance-CPM	cecal_d46_2966_S38_Abundance-CPM	cecal_d46_3755_S49_Abundance-CPM	cecal_d46_3765_S39_Abundance-CPM	cecal_d46_3827_S57_Abundance-CPM	cecal_d46_3_C18_C23836_S51_Abundance-CPM	cecal_d46_4837_S52_Abundance-CPM	cecal_d46_4914_S54_Abundance-CPM	cecal_d46_5957_S50_Abundance-CPM	cecal_d46_5964_S55_Abundance-CPM	d0_1840_2_S112_Abundance-CPM	d11_1203_1_S72_Abundance-CPM	d11_1205_2_S75_Abundance-CPM	d11_1840_1_S21_Abundance-CPM	d11_1840_2_S24_Abundance-CPM	d11_1840_3_S27_Abundance-CPM	d11_1901Seekatz24_S1_Abundance-CPM	d18_1835_1_S25_Abundance-CPM	d18_1835_3_S22_Abundance-CPM	d18_1836_2_S111_Abundance-CPM	d18_1836_3_S105_Abundance-CPM	d18_1836_4_S116_Abundance-CPM	d18_1837_1_S142_Abundance-CPM	d18_1837_2_S113_Abundance-CPM	d18_1839_1_S108_Abundance-CPM	d18_1839_2_S34_Abundance-CPM	d18_1839_3_S109_Abundance-CPM	d18_1840Seekatz18_S3_Abundance-CPM	d18_1901_3_S26_Abundance-CPM	d18_1907_1_S71_Abundance-CPM	d19_1199_2_S79_Abundance-CPM	d19_1199_3_S81_Abundance-CPM	d19_1200_1_S83_Abundance-CPM	d19_1200_2_S78_Abundance-CPM	d19_1203Seekatz34_S6_Abundance-CPM	d19_1203_1_S35_Abundance-CPM	d19_1203_3_S32_Abundance-CPM	d19_1205_2_S82_Abundance-CPM	d19_1207_1_S85_Abundance-CPM	d19_1207_4_S33_Abundance-CPM	d21_2935_S37_Abundance-CPM	d21_3739_S36_Abundance-CPM	d21_429_S63_Abundance-CPM	d21_448_S62_Abundance-CPM	d21_5220_S61_Abundance-CPM	d21_5505_S60_Abundance-CPM	d21_5925_S40_Abundance-CPM	d21_5942_S41_Abundance-CPM	d4_1203_2_S131_Abundance-CPM	d4_1205_2_S73_Abundance-CPM	d4_1840_1_S140_Abundance-CPM	d4_1840_2_S141_Abundance-CPM	dGF2_hFMT1B_S117_Abundance-CPM	dn7_1203_1_S74_Abundance-CPM	dn7_1205_1_S76_Abundance-CPM	dn7_1835_1_S23_Abundance-CPM	dn7_1840_2_S106_Abundance-CPM	dn7_1840_3_S107_Abundance-CPM	healthy_cecal_1913_1_S28_Abundance-CPM	healthy_cecal_1913_2_S70_Abundance-CPM	humanDonor_exp2_S86_Abundance-CPM	mouseFMT_exp1_S130_Abundance-CPM
UNINTEGRATED|g__Alistipes.s__Alistipes_indistinctus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454.674	0	414.601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Alistipes.s__Alistipes_onderdonkii	0	0	0	361.186	145.95	557.48	0	2128.28	803.241	646.152	2168.71	1131.75	2963.28	1323.08	3747.75	1931.29	0	915.761	0	0	0	559.836	266.533	1089.02	341.373	266.372	297.057	329.521	304.804	0	0	0	0	0	0	0	0	537.435	552.272	541.245	746.088	858.081	5166.08	1124.44	5011.74	0	0	0	229.211	516.099	530.054	0	0	0	0	0	197.103	0	0	718.905	727.604	565.076	898.028	0	0	0	0	0	0	0	1087.75	699.894	274.683	273	255.807	319.473	311.943	0	0	0	0	0	680.294	557.337	445.073	327.325	576.751	0	0	0	0	0	0	235.932	183.919	1267.39	1777.69	2158.77	715.371	815.59	621.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Alistipes.s__Alistipes_putredinis	0	0	0	3706.86	1500.19	5930.43	0	9908.86	4531.31	7433.34	0	0	0	0	0	18802.1	0	16581.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12773.3	13480.1	16070.2	0	13813.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16717.6	0	0	0	0	0	0	0	0	5943.85	6341.44	0	0	5676.62	0	0	0	0	0	0	0	9408.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14742.7	14716.5	15919.5	0	0	0	0	0	0	0	0	0	4910.27	0	0	0	0
UNINTEGRATED|g__Alistipes.s__Alistipes_shahii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	752.049	0	0	0	0
UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_caccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17802.2	0	5270.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14389	15551.8	18720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_hadrus	33527.2	0	0	41783.3	48417.6	52944.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35764.2	0	0	0	0	0	0	0	3062.14	0
UNINTEGRATED|g__Anaerotruncus.s__Anaerotruncus_colihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999.481	1399.45	1147.12	0	0	1108.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1790.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945.333	983.829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	819.675	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012	0	0	1524.41	0	0	0	3768.68	0	0	0	0	0	0	0	0	0	3279.38	0	0	2823.41	2586.35	0	0	0	689.7	840.738	723.459	1841.55	3909.27	0	0	3474.88	3874.45	2073.22	1159.75	785.196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4798.31	1921.57	0	0	0	0	0	6610.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4156.6	3740.96	0	0	0	0	344.452	0	0	0	0	222.306	760.955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5516.75	7256.11	5754.78	6894.23	4524.43	0	1883.52
UNINTEGRATED|g__Asaccharobacter.s__Asaccharobacter_celatus	3073.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2283.89	1415.83	0	0	0	388.058	0	110.203	0	0	0	0	0	0	0	0	0	0	0	423.418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468.345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	976.079	833.635	0	0	0	0	0	0	0	0	0	0	2361.49	0	0	0	0	0	0	0	441.452	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_caccae	0	0	0	2346.51	1220.34	4182.75	0	66387.3	48489.2	48652.3	0	0	0	0	0	38028.1	0	50104.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6383.37	0	0	0	0	30778.5	29739.6	48040.9	0	42456.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16944.6	38332	0	0	0	0	0	149.141	0	25453.1	40202.8	21979.1	36294.3	36095.5	0	0	0	0	0	0	2270.3	23693.9	0	0	0	0	0	3784.36	0	0	0	2912.94	0	0	0	0	0	44079.3	28579.9	31999.2	0	0	0	0	0	0	0	1647.37	0	11377.8	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_caecimuris	0	0	22226.1	0	0	0	10111.6	0	1790.96	0	0	0	0	0	0	0	10793.6	0	291309	0	0	0	0	147834	10009.6	1198.72	9986	5481.33	0	347610	510937	34241.2	43780.9	304459	342394	325696	63615.6	1800.51	0	0	0	0	0	0	0	156.384	0	0	13982.2	15244.9	0	0	0	0	0	269055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1851.52	0	1642.67	0	0	0	0	0	0	20157.8	3418.36	0	13616.9	0	0	0	357528	224703	198663	155159	374597	501353	0	0	0	0	0	0	0	0	0	785511	309231	241551	0	29094.9	37655.6	7300.83	7716.98	14484.1	5663.35	8540.84	316415	36419.9
UNINTEGRATED|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	1243.42	548.858	1657.07	0	31452.9	28470.6	32367.4	0	0	0	0	0	60947.1	0	122988	0	0	0	19366.3	26925	102951	260216	227709	292561	297374	224032	0	9739.6	0	0	6004.19	8506.92	2663.04	2110.59	1552.2	2073.8	144535	141730	139028	0	154663	623.667	0	0	0	184827	366268	292019	0	0	0	1442.85	0	0	3860.45	3025.21	188455	162056	161771	152441	0	0	0	0	0	0	0	23540.6	24725.8	22209.7	15933.7	15936.8	0	0	0	0	0	0	0	50255	219242	201112	337293	328983	0	0	0	0	0	0	0	839.171	251.05	7563.34	4741.55	99362.9	102588	85281.6	0	19604.7	0	0	0	888.729	0	0	862.776	0	0	703.031	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_dorei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1791.42	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	594.824	0	539.504	0	0	5329.48	5456.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5066.05	20076.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937.653	7519.03	3366.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11666.1	20411.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis	0	0	0	3361.36	1645.32	4420.16	0	27602.6	43089.5	36969.2	0	0	0	0	0	30623.5	0	52022.5	0	0	0	138484	189805	0	148442	113329	111431	93276.9	111285	0	0	0	0	0	0	0	0	0	0	17671.6	19191.4	17107.6	0	20359.6	0	0	0	0	53532.3	67069	87721.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33726.8	39392.9	34475.7	36815.3	33991.3	0	0	0	0	0	0	0	43134.3	148328	127501	115216	128501	0	0	0	0	0	0	0	0	0	0	0	21289.2	15448.6	18981.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_intestinalis	0	0	0	1193.67	514.522	1525.94	0	15679.9	16961.9	15147.1	0	0	0	0	0	26725.2	0	40536.4	0	0	0	0	211.165	19229	29163	28554.4	40025.1	39326.2	38688.8	0	3649.85	0	0	0	6484.57	9567.44	1023.21	1345.71	0	43455.4	46144	51282.7	0	53902.4	4665.81	0	0	0	28897	58876.1	42721.6	0	0	0	9564.98	0	0	3176.92	0	57421.4	53224	45382.7	45470.2	0	0	0	0	0	0	0	11676.4	11920	12699.4	10078.9	9107.41	0	0	0	0	0	0	0	17920	29132.6	22282	44756.7	39381.2	0	0	0	0	0	0	0	415.775	0	3333.03	0	35044.8	35834.6	29250.8	0	0	0	0	0	0	0	0	0	0	0	294.125	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	998.044	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_nordii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33017	0	5701.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
